"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted","region","income_group","coverage","pop"
"GAB",2020,"P","DTP3",499.676037248072,449.708433523265,"AFRO","Upper middle income",0.63,61910
"GAB",2020,"T","DTP3",30.9214340267038,27.8292906240334,"AFRO","Upper middle income",0.63,61910
"GAB",2020,"TB","BCG",223.095736029609,206.121060462139,"AFRO","Upper middle income",0.85,61910
"GAB",2021,"HepB","HepB",538.22086856914,576.665216324079,"AFRO","Upper middle income",0.75,61854
"GAB",2021,"Hib","Hib3",94.9675661672678,101.750963750644,"AFRO","Upper middle income",0.75,61854
"GAB",2021,"Measles","MCV1",775.479739266807,800.495214727026,"AFRO","Upper middle income",0.64,61854
"GAB",2021,"YF","YF",264.65463284456,277.670434459867,"AFRO","Upper middle income",0.64,61854
"GAB",2021,"D","DTP3",15.273998318877,16.3649981987967,"AFRO","Upper middle income",0.75,61854
"GAB",2021,"P","DTP3",499.22406086161,534.882922351725,"AFRO","Upper middle income",0.75,61854
"GAB",2021,"T","DTP3",30.8934643884306,33.1001404161756,"AFRO","Upper middle income",0.75,61854
"GAB",2021,"TB","BCG",222.893937269834,208.35737614354,"AFRO","Upper middle income",0.86,61854
"GAB",2022,"HepB","HepB",556.252760252516,462.107847162767,"AFRO","Upper middle income",0.6,61958
"GAB",2022,"Hib","Hib3",98.149242996549,81.5376365255267,"AFRO","Upper middle income",0.6,61958
"GAB",2022,"Measles","MCV1",823.501298680568,651.495934663423,"AFRO","Upper middle income",0.52,61958
"GAB",2022,"YF","YF",282.17172474917,221.640663824158,"AFRO","Upper middle income",0.51,61958
"GAB",2022,"D","DTP3",15.78571962019,13.1140111669551,"AFRO","Upper middle income",0.6,61958
"GAB",2022,"P","DTP3",515.949451341402,428.625810496565,"AFRO","Upper middle income",0.6,61958
"GAB",2022,"T","DTP3",31.9284811187505,26.5246354305999,"AFRO","Upper middle income",0.6,61958
"GAB",2022,"TB","BCG",223.26870639513,199.000368743485,"AFRO","Upper middle income",0.82,61958
"GBR",2019,"HPV","HPV",2121.5435075428,2121.5435075428,"EURO","High income",0.81,398405
"GBR",2019,"HepB","HepB",2432.30336252053,2432.30336252053,"EURO","High income",0.93,733051
"GBR",2019,"Hib","Hib3",95.0255807559638,95.0255807559638,"EURO","High income",0.93,733051
"GBR",2019,"Measles","MCV1",1821.35600235826,1821.35600235826,"EURO","High income",0.91,733051
"GBR",2019,"Measles","MCV2",292.169151597195,292.169151597195,"EURO","High income",0.87,733051
"GBR",2019,"PCV","PCV3",114.280272741226,114.280272741226,"EURO","High income",0.91,733051
"GBR",2019,"Rota","Rota",28.6586618973502,28.6586618973502,"EURO","High income",0.9,733051
"GBR",2019,"D","DTP3",4.29789908457176,4.29789908457176,"EURO","High income",0.93,733051
"GBR",2019,"P","DTP3",164.368867342452,164.368867342452,"EURO","High income",0.93,733051
"GBR",2019,"T","DTP3",22.5710173551811,22.5710173551811,"EURO","High income",0.93,733051
"GBR",2019,"Rubella","Rubella",364.410637745913,364.410637745913,"EURO","High income",0.91,733051
"GBR",2020,"HPV","HPV",3935.46502918561,0,"EURO","High income",0,393253
"GBR",2020,"HepB","HepB",2357.66372061307,2357.66372061307,"EURO","High income",0.93,710556
"GBR",2020,"Hib","Hib3",92.1095483938152,92.1095483938152,"EURO","High income",0.93,710556
"GBR",2020,"Measles","MCV1",1765.46438871466,1765.46438871466,"EURO","High income",0.91,710556
"GBR",2020,"Measles","MCV2",283.203411061845,283.203411061845,"EURO","High income",0.87,710556
"GBR",2020,"PCV","PCV3",110.773375219343,110.773375219343,"EURO","High income",0.91,710556
"GBR",2020,"Rota","Rota",27.7792188580789,28.0878768453909,"EURO","High income",0.91,710556
"GBR",2020,"D","DTP3",4.16601025295234,4.16601025295234,"EURO","High income",0.93,710556
"GBR",2020,"P","DTP3",159.324910413305,159.324910413305,"EURO","High income",0.93,710556
"GBR",2020,"T","DTP3",21.8783847342519,21.8783847342519,"EURO","High income",0.93,710556
"GBR",2020,"Rubella","Rubella",353.228036131435,353.228036131435,"EURO","High income",0.91,710556
"GBR",2021,"HPV","HPV",4031.66433862537,0,"EURO","High income",0,403204
"GBR",2021,"HepB","HepB",2255.78616715113,2255.78616715113,"EURO","High income",0.93,679852
"GBR",2021,"Hib","Hib3",88.1293813501428,88.1293813501428,"EURO","High income",0.93,679852
"GBR",2021,"Measles","MCV1",1689.17649783612,1689.17649783612,"EURO","High income",0.91,679852
"GBR",2021,"Measles","MCV2",270.96584282902,270.96584282902,"EURO","High income",0.87,679852
"GBR",2021,"PCV","PCV3",105.986721229039,105.986721229039,"EURO","High income",0.91,679852
"GBR",2021,"Rota","Rota",26.578844593674,26.8741650891593,"EURO","High income",0.91,679852
"GBR",2021,"D","DTP3",3.98599181836499,3.98599181836499,"EURO","High income",0.93,679852
"GBR",2021,"P","DTP3",152.440284783051,152.440284783051,"EURO","High income",0.93,679852
"GBR",2021,"T","DTP3",20.932992780795,20.932992780795,"EURO","High income",0.93,679852
"GBR",2021,"Rubella","Rubella",337.964617595275,337.964617595275,"EURO","High income",0.91,679852
"GBR",2022,"HPV","HPV",4037.78918121546,0,"EURO","High income",0,403895
"GBR",2022,"HepB","HepB",2253.35387439926,2226.27859910431,"EURO","High income",0.92,678252
"GBR",2022,"Hib","Hib3",88.0343561839252,86.9765753993916,"EURO","High income",0.92,678252
"GBR",2022,"Measles","MCV1",1692.54315593177,1666.68240626339,"EURO","High income",0.9,678252
"GBR",2022,"Measles","MCV2",273.653487923901,270.328137345288,"EURO","High income",0.87,678252
"GBR",2022,"PCV","PCV3",106.197960879551,104.575338217332,"EURO","High income",0.9,678252
"GBR",2022,"Rota","Rota",26.6788600561927,26.5162925215321,"EURO","High income",0.9,678252
"GBR",2022,"D","DTP3",3.98169393802952,3.9338517146055,"EURO","High income",0.92,678252
"GBR",2022,"P","DTP3",152.27591663275,150.446238475908,"EURO","High income",0.92,678252
"GBR",2022,"T","DTP3",20.9104218619034,20.6591717431906,"EURO","High income",0.92,678252
"GBR",2022,"Rubella","Rubella",338.638206955136,333.464077203984,"EURO","High income",0.9,678252
"GEO",2019,"HepB","HepB",219.199754964517,219.199754964517,"EURO","Upper middle income",0.94,53839
"GEO",2019,"HepB","HepB_BD",102.033630496142,102.033630496142,"EURO","Upper middle income",0.94,53839
"GEO",2019,"Hib","Hib3",15.574144551604,15.574144551604,"EURO","Upper middle income",0.94,53839
"GEO",2019,"Measles","MCV1",268.036125506909,268.036125506909,"EURO","Upper middle income",0.99,53839
"GEO",2019,"Measles","MCV2",22.8342748538563,22.8342748538563,"EURO","Upper middle income",0.97,57513
"GEO",2019,"PCV","PCV3",13.6697048799589,13.6697048799589,"EURO","Upper middle income",0.84,53839
"GEO",2019,"Rota","Rota",1.70520242666521,1.70520242666521,"EURO","Upper middle income",0.81,53839
"GEO",2019,"D","DTP3",2.68672482888601,2.68672482888601,"EURO","Upper middle income",0.94,53839
"GEO",2019,"P","DTP3",71.6863962277477,71.6863962277477,"EURO","Upper middle income",0.94,53839
"GEO",2019,"T","DTP3",8.49074395345552,8.49074395345552,"EURO","Upper middle income",0.94,53839
"GEO",2019,"TB","BCG",9.08069717014554,9.08069717014554,"EURO","Upper middle income",0.96,53839
"GEO",2019,"Rubella","Rubella",12.881280010471,12.881280010471,"EURO","Upper middle income",0.99,53839
"GEO",2020,"HPV","HPV",74.6978234179357,21.6230541472972,"EURO","Upper middle income",0.22,26353
"GEO",2020,"HepB","HepB",204.697451296476,191.631656532872,"EURO","Upper middle income",0.88,50277
"GEO",2020,"HepB","HepB_BD",95.2830632154113,98.3240120414351,"EURO","Upper middle income",0.97,50277
"GEO",2020,"Hib","Hib3",14.5437557462247,13.6154309113593,"EURO","Upper middle income",0.88,50277
"GEO",2020,"Measles","MCV1",250.302796896503,230.076308258402,"EURO","Upper middle income",0.91,50277
"GEO",2020,"Measles","MCV2",21.9520785030266,17.4258767498253,"EURO","Upper middle income",0.77,55291
"GEO",2020,"PCV","PCV3",12.7653142192406,12.4613781664016,"EURO","Upper middle income",0.82,50277
"GEO",2020,"Rota","Rota",1.59238586165134,1.47443135338087,"EURO","Upper middle income",0.75,50277
"GEO",2020,"D","DTP3",2.50897052734824,2.34882347241112,"EURO","Upper middle income",0.88,50277
"GEO",2020,"P","DTP3",66.9436085949307,62.6706123016373,"EURO","Upper middle income",0.88,50277
"GEO",2020,"T","DTP3",7.92899447887003,7.42288844830385,"EURO","Upper middle income",0.88,50277
"GEO",2020,"TB","BCG",8.47991626188093,8.47991626188093,"EURO","Upper middle income",0.96,50277
"GEO",2020,"Rubella","Rubella",12.0290517113329,11.0570071285989,"EURO","Upper middle income",0.91,50277
"GEO",2021,"HPV","HPV",76.7614953684782,29.7450794552853,"EURO","Upper middle income",0.31,25727
"GEO",2021,"HepB","HepB",197.230515606643,178.346742835795,"EURO","Upper middle income",0.85,48443
"GEO",2021,"HepB","HepB_BD",91.8073359855236,92.7840097726036,"EURO","Upper middle income",0.95,48443
"GEO",2021,"Hib","Hib3",14.0132298986488,12.6715376743101,"EURO","Upper middle income",0.85,48443
"GEO",2021,"Measles","MCV1",241.172273406474,219.247521278613,"EURO","Upper middle income",0.9,48443
"GEO",2021,"Measles","MCV2",21.2965851748449,17.7837463831179,"EURO","Upper middle income",0.81,53640
"GEO",2021,"PCV","PCV3",12.2996622058332,12.0068131056943,"EURO","Upper middle income",0.82,48443
"GEO",2021,"Rota","Rota",1.53429894973797,1.43958913802575,"EURO","Upper middle income",0.76,48443
"GEO",2021,"D","DTP3",2.41744852032402,2.18599068327172,"EURO","Upper middle income",0.85,48443
"GEO",2021,"P","DTP3",64.5016455071748,58.3259560437219,"EURO","Upper middle income",0.85,48443
"GEO",2021,"T","DTP3",7.63976131312331,6.90829480442001,"EURO","Upper middle income",0.85,48443
"GEO",2021,"TB","BCG",8.1705866196133,8.1705866196133,"EURO","Upper middle income",0.96,48443
"GEO",2021,"Rubella","Rubella",11.5902570171669,10.5365972883335,"EURO","Upper middle income",0.9,48443
"GEO",2022,"HPV","HPV",86.1418563220124,32.5424790549825,"EURO","Upper middle income",0.34,25663
"GEO",2022,"HepB","HepB",203.704031281035,184.200453817957,"EURO","Upper middle income",0.85,50033
"GEO",2022,"HepB","HepB_BD",94.820643671195,95.8293739230163,"EURO","Upper middle income",0.95,50033
"GEO",2022,"Hib","Hib3",14.4731732452386,13.0874438919711,"EURO","Upper middle income",0.85,50033
"GEO",2022,"Measles","MCV1",249.088048951265,226.443680864787,"EURO","Upper middle income",0.9,50033
"GEO",2022,"Measles","MCV2",19.9002374854353,16.0022528233397,"EURO","Upper middle income",0.78,50123
"GEO",2022,"PCV","PCV3",12.9532017147997,11.9472101557775,"EURO","Upper middle income",0.79,50033
"GEO",2022,"Rota","Rota",1.62934220748379,1.40858473949434,"EURO","Upper middle income",0.72,50033
"GEO",2022,"D","DTP3",2.49679420798406,2.25773944338984,"EURO","Upper middle income",0.85,50033
"GEO",2022,"P","DTP3",66.6187236475957,60.2403352132514,"EURO","Upper middle income",0.85,50033
"GEO",2022,"T","DTP3",7.89051416674233,7.13503940609679,"EURO","Upper middle income",0.85,50033
"GEO",2022,"TB","BCG",8.43876226367302,8.35085849009309,"EURO","Upper middle income",0.95,50033
"GEO",2022,"Rubella","Rubella",11.9706733550752,10.8824303227957,"EURO","Upper middle income",0.9,50033
"GHA",2019,"HepB","HepB",14654.8205823784,14654.8205823784,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"Hib","Hib3",1325.02253203292,1325.02253203292,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"Measles","MCV1",20639.5170819339,20639.5170819339,"AFRO","Lower middle income",0.92,869446
"GHA",2019,"Measles","MCV2",1950.57041989881,1950.57041989881,"AFRO","Lower middle income",0.83,863977
"GHA",2019,"MenA","MenA",82.4425963242547,82.4425963242547,"AFRO","Lower middle income",0.79,869446
"GHA",2019,"PCV","PCV3",1263.86939273514,1263.86939273514,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"Rota","Rota",569.500874132288,569.500874132288,"AFRO","Lower middle income",0.93,869446
"GHA",2019,"YF","YF",8769.23238785542,8769.23238785542,"AFRO","Lower middle income",0.92,869446
"GHA",2019,"D","DTP3",121.885658915739,121.885658915739,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"P","DTP3",7090.09765123527,7090.09765123527,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"T","DTP3",402.591663606174,402.591663606174,"AFRO","Lower middle income",0.97,869446
"GHA",2019,"TB","BCG",1858.12677509557,1858.12677509557,"AFRO","Lower middle income",0.96,869446
"GHA",2019,"Rubella","Rubella",252.41019784108,252.41019784108,"AFRO","Lower middle income",0.92,869446
"GHA",2020,"HepB","HepB",14740.1592424086,14284.2780287258,"AFRO","Lower middle income",0.94,874509
"GHA",2020,"Hib","Hib3",1332.73846732928,1291.51975184487,"AFRO","Lower middle income",0.94,874509
"GHA",2020,"Measles","MCV1",20759.7061160842,19857.1101979936,"AFRO","Lower middle income",0.88,874509
"GHA",2020,"Measles","MCV2",1895.57596419187,1804.2229056766,"AFRO","Lower middle income",0.79,839618
"GHA",2020,"MenA","MenA",82.9226800387001,74.7668670779318,"AFRO","Lower middle income",0.7123,874509
"GHA",2020,"PCV","PCV3",1271.22921811293,1245.01830639926,"AFRO","Lower middle income",0.95,874509
"GHA",2020,"Rota","Rota",572.817219167783,548.179919418631,"AFRO","Lower middle income",0.89,874509
"GHA",2020,"YF","YF",8820.29780604092,8436.80659708262,"AFRO","Lower middle income",0.88,874509
"GHA",2020,"D","DTP3",122.595429380023,118.803818162084,"AFRO","Lower middle income",0.94,874509
"GHA",2020,"P","DTP3",7131.38505080719,6910.82675026676,"AFRO","Lower middle income",0.94,874509
"GHA",2020,"T","DTP3",404.936054853978,392.41225934303,"AFRO","Lower middle income",0.94,874509
"GHA",2020,"TB","BCG",1868.94710880498,1810.54251165482,"AFRO","Lower middle income",0.93,874509
"GHA",2020,"Rubella","Rubella",253.880045113561,242.841782282536,"AFRO","Lower middle income",0.88,874509
"GHA",2021,"HPV","HPV",7383.38850306826,0,"AFRO","Lower middle income",0,394762
"GHA",2021,"HepB","HepB",14778.0500794119,14930.4011111584,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"Hib","Hib3",1336.16438527244,1349.93927584226,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"Measles","MCV1",20813.0707119305,21265.5287708855,"AFRO","Lower middle income",0.94,876757
"GHA",2021,"Measles","MCV2",1943.73195336339,1943.73195336339,"AFRO","Lower middle income",0.83,860948
"GHA",2021,"MenA","MenA",83.1358398629295,85.2405446695859,"AFRO","Lower middle income",0.81,876757
"GHA",2021,"PCV","PCV3",1274.49702128285,1287.63616583215,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"Rota","Rota",574.289694703986,592.815168726695,"AFRO","Lower middle income",0.96,876757
"GHA",2021,"YF","YF",8842.97113412328,9035.209637039,"AFRO","Lower middle income",0.94,876757
"GHA",2021,"D","DTP3",122.910571391422,124.177690684117,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"P","DTP3",7149.71688454957,7223.42530603977,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"T","DTP3",405.976977533232,410.162307198523,"AFRO","Lower middle income",0.98,876757
"GHA",2021,"TB","BCG",1873.75139681184,1932.30612796221,"AFRO","Lower middle income",0.99,876757
"GHA",2021,"Rubella","Rubella",254.532665431265,260.065984244988,"AFRO","Lower middle income",0.94,876757
"GHA",2022,"HPV","HPV",7305.15421752154,0,"AFRO","Lower middle income",0,405045
"GHA",2022,"HepB","HepB",14877.6122278023,15130.593373382,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"Hib","Hib3",1345.16634399403,1368.03975388591,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"Measles","MCV1",21253.639763108,21559.9278616717,"AFRO","Lower middle income",0.95,879538
"GHA",2022,"Measles","MCV2",2064.75093517169,1980.09874360654,"AFRO","Lower middle income",0.84,866615
"GHA",2022,"MenA","MenA",89.7622870673304,85.2892255809687,"AFRO","Lower middle income",0.8079,879538
"GHA",2022,"PCV","PCV3",1283.08351685393,1304.90126105898,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"Rota","Rota",584.542650346375,582.306038758991,"AFRO","Lower middle income",0.94,879538
"GHA",2022,"YF","YF",9030.15828474003,9160.29270131947,"AFRO","Lower middle income",0.95,879538
"GHA",2022,"D","DTP3",123.738640079907,125.842710440162,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"P","DTP3",7197.8857004342,7320.27962644639,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"T","DTP3",408.712111049701,415.66191297238,"AFRO","Lower middle income",0.99,879538
"GHA",2022,"TB","BCG",1890.87551897107,1879.69477979542,"AFRO","Lower middle income",0.96,879538
"GHA",2022,"Rubella","Rubella",259.920588071554,263.666326852549,"AFRO","Lower middle income",0.95,879538
"GIN",2019,"HepB","HepB",3704.53713330831,3704.53713330831,"AFRO","Low income",0.47,427838
"GIN",2019,"Hib","Hib3",838.151459814574,838.151459814574,"AFRO","Low income",0.47,427838
"GIN",2019,"Measles","MCV1",7135.23530943066,7135.23530943066,"AFRO","Low income",0.47,427838
"GIN",2019,"YF","YF",1963.77928236334,1963.77928236334,"AFRO","Low income",0.4,427838
"GIN",2019,"D","DTP3",19.3303190040771,19.3303190040771,"AFRO","Low income",0.47,427838
"GIN",2019,"P","DTP3",1097.13651600694,1097.13651600694,"AFRO","Low income",0.47,427838
"GIN",2019,"T","DTP3",88.1271503450775,88.1271503450775,"AFRO","Low income",0.47,427838
"GIN",2019,"TB","BCG",445.364544289895,445.364544289895,"AFRO","Low income",0.73,427838
"GIN",2020,"HepB","HepB",3750.3331984032,3750.3331984032,"AFRO","Low income",0.47,433127
"GIN",2020,"Hib","Hib3",848.512818719017,848.512818719017,"AFRO","Low income",0.47,433127
"GIN",2020,"Measles","MCV1",7223.44219977602,7223.44219977602,"AFRO","Low income",0.47,433127
"GIN",2020,"YF","YF",1988.05582774832,1988.05582774832,"AFRO","Low income",0.4,433127
"GIN",2020,"D","DTP3",19.5692834186746,19.5692834186746,"AFRO","Low income",0.47,433127
"GIN",2020,"P","DTP3",1110.69948851794,1110.69948851794,"AFRO","Low income",0.47,433127
"GIN",2020,"T","DTP3",89.2165919051426,89.2165919051426,"AFRO","Low income",0.47,433127
"GIN",2020,"TB","BCG",450.870210160504,450.870210160504,"AFRO","Low income",0.73,433127
"GIN",2021,"HepB","HepB",3795.67035038596,3795.67035038596,"AFRO","Low income",0.47,438363
"GIN",2021,"Hib","Hib3",858.770348540092,858.770348540092,"AFRO","Low income",0.47,438363
"GIN",2021,"Measles","MCV1",7310.76518670139,7310.76518670139,"AFRO","Low income",0.47,438363
"GIN",2021,"YF","YF",2012.08910277872,2012.08910277872,"AFRO","Low income",0.4,438363
"GIN",2021,"D","DTP3",19.8058532191723,19.8058532191723,"AFRO","Low income",0.47,438363
"GIN",2021,"P","DTP3",1124.12654922272,1124.12654922272,"AFRO","Low income",0.47,438363
"GIN",2021,"T","DTP3",90.2951163915295,90.2951163915295,"AFRO","Low income",0.47,438363
"GIN",2021,"TB","BCG",456.320704866214,456.320704866214,"AFRO","Low income",0.73,438363
"GIN",2022,"HepB","HepB",4257.96423261412,3835.2148066704,"AFRO","Low income",0.47,442930
"GIN",2022,"Hib","Hib3",963.364331083559,867.717281063555,"AFRO","Low income",0.47,442930
"GIN",2022,"Measles","MCV1",8201.18024075765,7386.93097762733,"AFRO","Low income",0.47,442930
"GIN",2022,"YF","YF",2368.81210111755,2033.0516633333,"AFRO","Low income",0.4,442930
"GIN",2022,"D","DTP3",22.2181082177133,20.0121966643352,"AFRO","Low income",0.47,442930
"GIN",2022,"P","DTP3",1261.03960504251,1135.83804392072,"AFRO","Low income",0.47,442930
"GIN",2022,"T","DTP3",101.292615133389,91.2358385705458,"AFRO","Low income",0.47,442930
