"location_iso3","year","disease","v_at_id","target"
"ARE",2030,"TB",21,58.0750050727362
"ARG",2019,"D",20,25.7069681460481
"ARG",2019,"HepB",3,5128.78944689368
"ARG",2019,"HepB",4,2125.83820487533
"ARG",2019,"Hib",5,217.992031831973
"ARG",2019,"Measles",8,3199.16735055763
"ARG",2019,"Measles",9,480.790228088952
"ARG",2019,"P",20,781.782311277282
"ARG",2019,"PCV",13,223.312178928989
"ARG",2019,"Rota",15,54.7493965687061
"ARG",2019,"Rubella",17,692.808902695103
"ARG",2019,"T",20,91.6347228724413
"ARG",2019,"TB",21,89.5362391366174
"ARG",2019,"YF",19,49.7734108562995
"ARG",2020,"D",20,25.2220384062066
"ARG",2020,"HPV",2,2627.1280150722
"ARG",2020,"HepB",3,5032.04126103007
"ARG",2020,"HepB",4,2085.73693109701
"ARG",2020,"Hib",5,213.879885324333
"ARG",2020,"Measles",8,3138.81906746951
"ARG",2020,"Measles",9,471.720722929849
"ARG",2020,"P",20,767.034967651752
"ARG",2020,"PCV",13,219.099674513213
"ARG",2020,"Rota",15,53.7166178106782
"ARG",2020,"Rubella",17,679.739930927018
"ARG",2020,"T",20,89.9061486558895
"ARG",2020,"TB",21,87.847250186064
"ARG",2020,"YF",19,48.8344978331674
"ARG",2021,"D",20,24.2577170249088
"ARG",2021,"HPV",2,2661.76171740025
"ARG",2021,"HepB",3,4839.6497936382
"ARG",2021,"HepB",4,2005.99235668845
"ARG",2021,"Hib",5,205.702554724558
"ARG",2021,"Measles",8,3018.8117036697
"ARG",2021,"Measles",9,453.685290115244
"ARG",2021,"P",20,737.708701170147
"ARG",2021,"PCV",13,210.722774226022
"ARG",2021,"Rota",15,51.6628550555991
"ARG",2021,"Rubella",17,653.751240458862
"ARG",2021,"T",20,86.4687412559514
"ARG",2021,"TB",21,84.4885612379972
"ARG",2021,"YF",19,46.9673945623279
"ARG",2022,"D",20,24.2440298082215
"ARG",2022,"HPV",2,3030.78752273376
"ARG",2022,"HepB",3,4836.91906117281
"ARG",2022,"HepB",4,2032.32777234546
"ARG",2022,"Hib",5,205.586488755252
"ARG",2022,"Measles",8,3001.07099373655
"ARG",2022,"Measles",9,452.574309363488
"ARG",2022,"P",20,737.292455122152
"ARG",2022,"PCV",13,211.93799052208
"ARG",2022,"Rota",15,52.3411042809168
"ARG",2022,"Rubella",17,649.909327725012
"ARG",2022,"T",20,86.4199519821285
"ARG",2022,"TB",21,84.1320201561071
"ARG",2022,"YF",19,46.4912735479805
"ARG",2023,"D",20,24.4121102000171
"ARG",2023,"HPV",2,3052.71254521523
"ARG",2023,"HepB",3,4870.45272935078
"ARG",2023,"HepB",4,2070.81543799475
"ARG",2023,"Hib",5,207.011790483191
"ARG",2023,"Measles",8,3007.0427731115
"ARG",2023,"Measles",9,454.929290518347
"ARG",2023,"P",20,742.40399828165
"ARG",2023,"PCV",13,214.606517241007
"ARG",2023,"Rota",15,53.3323257505491
"ARG",2023,"Rubella",17,651.202571079467
"ARG",2023,"T",20,87.0190891512797
"ARG",2023,"TB",21,84.4311188255557
"ARG",2023,"YF",19,46.3902262823456
"ARG",2024,"D",20,24.5179215155148
"ARG",2024,"HPV",2,3072.84366411765
"ARG",2024,"HepB",3,4891.5631129325
"ARG",2024,"HepB",4,2101.38447011696
"ARG",2024,"Hib",5,207.909057851521
"ARG",2024,"Measles",8,3006.3884405212
"ARG",2024,"Measles",9,456.186718735318
"ARG",2024,"P",20,745.621857903176
"ARG",2024,"PCV",13,216.611003399293
"ARG",2024,"Rota",15,54.1196086484393
"ARG",2024,"Rubella",17,651.060869382054
"ARG",2024,"T",20,87.3962627844094
"ARG",2024,"TB",21,84.536307941854
"ARG",2024,"YF",19,46.1932697476335
"ARG",2025,"D",20,24.6710291186929
"ARG",2025,"HPV",2,3089.28219177437
"ARG",2025,"HepB",3,4922.10956457775
"ARG",2025,"HepB",4,2133.63034120762
"ARG",2025,"Hib",5,209.207392113115
"ARG",2025,"Measles",8,3012.50773532935
"ARG",2025,"Measles",9,458.382383515209
"ARG",2025,"P",20,750.278059101494
"ARG",2025,"PCV",13,218.926981748905
"ARG",2025,"Rota",15,54.9500772984039
"ARG",2025,"Rubella",17,652.386058550592
"ARG",2025,"T",20,87.9420281468274
"ARG",2025,"TB",21,84.8245196182188
"ARG",2025,"YF",19,46.1064450521801
"ARG",2026,"D",20,24.8467221175705
"ARG",2026,"HPV",2,3099.68515598753
"ARG",2026,"HepB",3,4957.16202169433
"ARG",2026,"HepB",4,2165.74942817332
"ARG",2026,"Hib",5,210.69724784353
"ARG",2026,"Measles",8,3022.25240323808
"ARG",2026,"Measles",9,461.049488325229
"ARG",2026,"P",20,755.621111536049
"ARG",2026,"PCV",13,221.349541924758
"ARG",2026,"Rota",15,55.7772807166494
"ARG",2026,"Rubella",17,654.496355368857
"ARG",2026,"T",20,88.5683011157481
"ARG",2026,"TB",21,85.2081497925352
"ARG",2026,"YF",19,46.0803082870822
"ARG",2027,"D",20,25.0339962505835
"ARG",2027,"HPV",2,3104.05255675711
"ARG",2027,"HepB",3,4994.52502738276
"ARG",2027,"HepB",4,2197.03049661482
"ARG",2027,"Hib",5,212.285310213746
"ARG",2027,"Measles",8,3034.19609536774
"ARG",2027,"Measles",9,463.978516220318
"ARG",2027,"P",20,761.316361311034
"ARG",2027,"PCV",13,223.791107453276
"ARG",2027,"Rota",15,56.5829015852878
"ARG",2027,"Rubella",17,657.08287096237
"ARG",2027,"T",20,89.2358560441367
"ARG",2027,"TB",21,85.6476563753417
"ARG",2027,"YF",19,46.0923714094351
"ARG",2028,"D",20,25.2116463489752
"ARG",2028,"HPV",2,3040.10911516328
"ARG",2028,"HepB",3,5029.96794483202
"ARG",2028,"HepB",4,2225.80595108817
"ARG",2028,"Hib",5,213.791761915228
"ARG",2028,"Measles",8,3045.70801379734
"ARG",2028,"Measles",9,466.772602505629
"ARG",2028,"P",20,766.71893168535
"ARG",2028,"PCV",13,226.070100512778
"ARG",2028,"Rota",15,57.3239922124077
"ARG",2028,"Rubella",17,659.575882018432
"ARG",2028,"T",20,89.8691052644221
"ARG",2028,"TB",21,86.0692136174961
"ARG",2028,"YF",19,46.1022750839594
"ARG",2029,"D",20,25.343116962532
"ARG",2029,"HPV",2,2955.3094487811
"ARG",2029,"HepB",3,5056.197607216
"ARG",2029,"HepB",4,2248.98337644908
"ARG",2029,"Hib",5,214.906617078723
"ARG",2029,"Measles",8,3052.34649134359
"ARG",2029,"Measles",9,468.752919360124
"ARG",2029,"P",20,770.717123908856
"ARG",2029,"PCV",13,227.863924238316
"ARG",2029,"Rota",15,57.9209097245759
"ARG",2029,"Rubella",17,661.01350494978
"ARG",2029,"T",20,90.337743696255
"ARG",2029,"TB",21,86.3474128693443
"ARG",2029,"YF",19,46.0429275005319
"ARG",2030,"D",20,25.4770745092461
"ARG",2030,"HPV",2,2792.81028578996
"ARG",2030,"HepB",3,5082.92343688273
"ARG",2030,"HepB",4,2270.99549540626
"ARG",2030,"Hib",5,216.042561139553
"ARG",2030,"Measles",8,3059.95681841122
"ARG",2030,"Measles",9,470.818084718073
"ARG",2030,"P",20,774.790947001811
"ARG",2030,"PCV",13,229.614448353597
"ARG",2030,"Rota",15,58.4878156289575
"ARG",2030,"Rubella",17,662.661590769346
"ARG",2030,"T",20,90.8152470175369
"ARG",2030,"TB",21,86.64763489647
"ARG",2030,"YF",19,46.0027915564072
"ARM",2019,"D",20,1.15873005365406
"ARM",2019,"HepB",3,173.729566475847
"ARM",2019,"HepB",4,65.0403068278241
"ARM",2019,"Hib",5,22.9736076928586
"ARM",2019,"Measles",8,186.949783484691
"ARM",2019,"Measles",9,24.8292014100227
"ARM",2019,"P",20,45.014002658068
"ARM",2019,"PCV",13,20.284568016289
"ARM",2019,"Rota",15,3.38106479376661
"ARM",2019,"Rubella",17,8.0369403718198
"ARM",2019,"T",20,4.75819548520874
"ARM",2019,"TB",21,4.67369520758453
"ARM",2020,"D",20,1.11674260632992
"ARM",2020,"HPV",2,56.4460381947836
"ARM",2020,"HepB",3,167.434346119694
"ARM",2020,"HepB",4,62.6835228225529
"ARM",2020,"Hib",5,22.1411418913483
"ARM",2020,"Measles",8,180.175518709588
"ARM",2020,"Measles",9,23.1765493865172
"ARM",2020,"P",20,43.382886713941
"ARM",2020,"PCV",13,19.5495415721306
"ARM",2020,"Rota",15,3.25854939039022
"ARM",2020,"Rubella",17,7.74571584593057
"ARM",2020,"T",20,4.5857787245809
"ARM",2020,"TB",21,4.50434037751113
"ARM",2021,"D",20,1.07145173484132
"ARM",2021,"HPV",2,60.8141588850396
"ARM",2021,"HepB",3,160.643840044343
"ARM",2021,"HepB",4,60.1413153698081
"ARM",2021,"Hib",5,21.2431806186896
"ARM",2021,"Measles",8,172.868278691149
"ARM",2021,"Measles",9,22.6064602481337
"ARM",2021,"P",20,41.62344032421
"ARM",2021,"PCV",13,18.7566858415568
"ARM",2021,"Rota",15,3.12639490748349
"ARM",2021,"Rubella",17,7.43157880219563
"ARM",2021,"T",20,4.39979682175661
"ARM",2021,"TB",21,4.32166130713048
"ARM",2022,"D",20,1.03294654133639
"ARM",2022,"HPV",2,68.5450453556976
"ARM",2022,"HepB",3,154.870717518019
"ARM",2022,"HepB",4,57.9058364236317
"ARM",2022,"Hib",5,20.4797558616204
"ARM",2022,"Measles",8,166.442689308882
"ARM",2022,"Measles",9,21.8144002324647
"ARM",2022,"P",20,40.1276019472609
"ARM",2022,"PCV",13,18.0826192510098
"ARM",2022,"Rota",15,3.01404039167015
"ARM",2022,"Rubella",17,7.15534377396245
"ARM",2022,"T",20,4.24167954731944
"ARM",2022,"TB",21,4.16102326978144
"ARM",2023,"D",20,0.998158636541976
"ARM",2023,"HPV",2,75.6601617112678
"ARM",2023,"HepB",3,149.654931840002
"ARM",2023,"HepB",4,55.8852407249947
"ARM",2023,"Hib",5,19.7900320776526
"ARM",2023,"Measles",8,160.634753479639
"ARM",2023,"Measles",9,20.9434981019129
"ARM",2023,"P",20,38.7761717034813
"ARM",2023,"PCV",13,17.4736270023655
"ARM",2023,"Rota",15,2.91253257302129
"ARM",2023,"Rubella",17,6.90566157014859
"ARM",2023,"T",20,4.0988269035905
"ARM",2023,"TB",21,4.01582640811557
"ARM",2024,"D",20,0.970265795726233
"ARM",2024,"HPV",2,73.8069221023751
"ARM",2024,"HepB",3,145.472930063645
"ARM",2024,"HepB",4,54.2562870742925
"ARM",2024,"Hib",5,19.2370135550731
"ARM",2024,"Measles",8,155.952541061553
"ARM",2024,"Measles",9,20.153863997471
"ARM",2024,"P",20,37.6925988672875
"ARM",2024,"PCV",13,16.9853387898433
"ARM",2024,"Rota",15,2.83114389946195
"ARM",2024,"Rubella",17,6.70437403019573
"ARM",2024,"T",20,3.98428806961396
"ARM",2024,"TB",21,3.89877233438837
"ARM",2025,"D",20,0.943245494285834
"ARM",2025,"HPV",2,74.8865996423774
"ARM",2025,"HepB",3,141.421748996507
"ARM",2025,"HepB",4,52.6810542354752
"ARM",2025,"Hib",5,18.7012944692714
"ARM",2025,"Measles",8,151.424742031722
"ARM",2025,"Measles",9,19.4454979191391
"ARM",2025,"P",20,36.6429221828653
"ARM",2025,"PCV",13,16.5123251309156
"ARM",2025,"Rota",15,2.75230121334278
"ARM",2025,"Rubella",17,6.50972469634771
"ARM",2025,"T",20,3.87333222108199
"ARM",2025,"TB",21,3.78557855458195
"ARM",2026,"D",20,0.918656289873303
"ARM",2026,"HPV",2,81.1123264535014
"ARM",2026,"HepB",3,137.735064760516
"ARM",2026,"HepB",4,51.2461886793247
"ARM",2026,"Hib",5,18.2137756258
"ARM",2026,"Measles",8,147.300410242174
"ARM",2026,"Measles",9,18.8766217363692
"ARM",2026,"P",20,35.6876880372634
"ARM",2026,"PCV",13,16.0818699202308
"ARM",2026,"Rota",15,2.68055223860637
"ARM",2026,"Rubella",17,6.33242035264455
"ARM",2026,"T",20,3.77235940083656
"ARM",2026,"TB",21,3.68247134921373
"ARM",2027,"D",20,0.896477754482495
"ARM",2027,"HPV",2,81.2116071468349
"ARM",2027,"HepB",3,134.409814564093
"ARM",2027,"HepB",4,49.9499574764255
"ARM",2027,"Hib",5,17.7740520079791
"ARM",2027,"Measles",8,143.574564615867
"ARM",2027,"Measles",9,18.3271528434166
"ARM",2027,"P",20,34.8261028493367
"ARM",2027,"PCV",13,15.6936155479395
"ARM",2027,"Rota",15,2.61583736826129
"ARM",2027,"Rubella",17,6.17224686340547
"ARM",2027,"T",20,3.68128572355315
"ARM",2027,"TB",21,3.58932619267336
"ARM",2028,"D",20,0.873980017745333
"ARM",2028,"HPV",2,86.0019006001782
"ARM",2028,"HepB",3,131.036706187635
"ARM",2028,"HepB",4,48.6398628382012
"ARM",2028,"Hib",5,17.3279997319145
"ARM",2028,"Measles",8,139.808870373236
"ARM",2028,"Measles",9,17.826808652814
"ARM",2028,"P",20,33.9521174218478
"ARM",2028,"PCV",13,15.2997732810385
"ARM",2028,"Rota",15,2.55019109855286
"ARM",2028,"Rubella",17,6.01036028871998
"ARM",2028,"T",20,3.58890128160949
"ARM",2028,"TB",21,3.4951848312502
"ARM",2029,"D",20,0.858645316364157
"ARM",2029,"HPV",2,79.6148426623872
"ARM",2029,"HepB",3,128.737558931907
"ARM",2029,"HepB",4,47.7318078244055
"ARM",2029,"Hib",5,17.0239656624543
"ARM",2029,"Measles",8,137.198786004005
"ARM",2029,"Measles",9,17.3749826867547
"ARM",2029,"P",20,33.3563994748107
"ARM",2029,"PCV",13,15.0313261201186
"ARM",2029,"Rota",15,2.505445889089
"ARM",2029,"Rubella",17,5.8981531919803
"ARM",2029,"T",20,3.5259310439352
"ARM",2029,"TB",21,3.4299334114278
"ARM",2030,"D",20,0.844694686561577
"ARM",2030,"HPV",2,79.1846263246085
"ARM",2030,"HepB",3,126.645926924932
"ARM",2030,"HepB",4,46.9034675637293
"ARM",2030,"Hib",5,16.7473729434323
"ARM",2030,"Measles",8,134.817831178638
"ARM",2030,"Measles",9,16.9183048982411
"ARM",2030,"P",20,32.8144495313923
"ARM",2030,"PCV",13,14.7871083247761
"ARM",2030,"Rota",15,2.46473926969337
"ARM",2030,"Rubella",17,5.79579633655747
"ARM",2030,"T",20,3.46864434153793
"ARM",2030,"TB",21,3.37041016968142
"ATG",2019,"D",20,0.0625138006817364
"ATG",2019,"HepB",3,7.19993598299528
"ATG",2019,"Hib",5,0.326833890866961
"ATG",2019,"Measles",8,4.43512007879001
"ATG",2019,"Measles",9,0.686494697751666
"ATG",2019,"P",20,1.56514617576916
"ATG",2019,"Rubella",17,1.15683937877031
"ATG",2019,"T",20,0.175637174762155
"ATG",2020,"D",20,0.0668929400188326
"ATG",2020,"HepB",3,7.70429698078886
"ATG",2020,"Hib",5,0.349728853780484
"ATG",2020,"Measles",8,4.74580361730423
"ATG",2020,"Measles",9,0.734584174040869
"ATG",2020,"P",20,1.67478585711745
"ATG",2020,"Rubella",17,1.23787685809533
"ATG",2020,"T",20,0.187940692588134
"ATG",2021,"D",20,0.0712086135684347
"ATG",2021,"HepB",3,8.20134839890427
"ATG",2021,"Hib",5,0.372292005637289
"ATG",2021,"Measles",8,5.05198449583999
"ATG",2021,"Measles",9,0.781976701398345
"ATG",2021,"P",20,1.78283655757664
"ATG",2021,"Rubella",17,1.31773988119826
"ATG",2021,"T",20,0.200065898561562
"ATG",2022,"D",20,0.071491036319522
"ATG",2022,"HepB",3,8.22327713793877
"ATG",2022,"Hib",5,0.373287438807442
"ATG",2022,"Measles",8,5.08847787555983
"ATG",2022,"Measles",9,0.816165111364017
"ATG",2022,"P",20,1.7899075224515
"ATG",2022,"Rubella",17,1.32725867166488
"ATG",2022,"T",20,0.200859386296247
"ATG",2023,"D",20,0.0711990437987772
"ATG",2023,"HepB",3,8.17941965986977
"ATG",2023,"Hib",5,0.371296572467136
"ATG",2023,"Measles",8,5.0828238341768
"ATG",2023,"Measles",9,0.838510695754167
"ATG",2023,"P",20,1.78259696106805
"ATG",2023,"Rubella",17,1.32578389361944
"ATG",2023,"T",20,0.200039011581608
"ATG",2024,"D",20,0.0707765082947332
"ATG",2024,"HepB",3,8.12094302244443
"ATG",2024,"Hib",5,0.368642084013394
"ATG",2024,"Measles",8,5.06653046236098
"ATG",2024,"Measles",9,0.854682981720229
"ATG",2024,"P",20,1.77201801976118
"ATG",2024,"Rubella",17,1.32153399422672
"ATG",2024,"T",20,0.198851866641488
"ATG",2025,"D",20,0.0703506246663526
"ATG",2025,"HepB",3,8.06246638501908
"ATG",2025,"Hib",5,0.365987595559652
"ATG",2025,"Measles",8,5.04874868878045
"ATG",2025,"Measles",9,0.866932344818999
"ATG",2025,"P",20,1.76135525210006
"ATG",2025,"Rubella",17,1.31689586593777
"ATG",2025,"T",20,0.197655314896905
"ATG",2026,"D",20,0.0700492002659433
"ATG",2026,"HepB",3,8.01860890695007
"ATG",2026,"Hib",5,0.363996729219346
"ATG",2026,"Measles",8,5.03876286089624
"ATG",2026,"Measles",9,0.877522876397295
"ATG",2026,"P",20,1.75380854653363
"ATG",2026,"Rubella",17,1.31429120163988
"ATG",2026,"T",20,0.196808440614508
"ATG",2027,"D",20,0.069489197774807
"ATG",2027,"HepB",3,7.9455131101684
"ATG",2027,"Hib",5,0.360678618652169
"ATG",2027,"Measles",8,5.00910516703949
"ATG",2027,"Measles",9,0.882206883813515
"ATG",2027,"P",20,1.73978787033309
"ATG",2027,"Rubella",17,1.30655540474431
"ATG",2027,"T",20,0.195235071945025
"ATG",2028,"D",20,0.0691818361118883
"ATG",2028,"HepB",3,7.90165563209939
"ATG",2028,"Hib",5,0.358687752311862
"ATG",2028,"Measles",8,4.99666498473536
"ATG",2028,"Measles",9,0.88788517782625
"ATG",2028,"P",20,1.73209251465084
"ATG",2028,"Rubella",17,1.30331055623675
"ATG",2028,"T",20,0.194371516481807
"ATG",2029,"D",20,0.0688717727502892
"ATG",2029,"HepB",3,7.85779815403038
"ATG",2029,"Hib",5,0.356696885971556
"ATG",2029,"Measles",8,4.98314417364993
"ATG",2029,"Measles",9,0.891728763603818
"ATG",2029,"P",20,1.72432951705094
"ATG",2029,"Rubella",17,1.29978384074345
"ATG",2029,"T",20,0.193500370395109
"ATG",2030,"D",20,0.0683666824105389
"ATG",2030,"HepB",3,7.79201193692687
"ATG",2030,"Hib",5,0.353710586461096
"ATG",2030,"Measles",8,4.95466894146667
"ATG",2030,"Measles",9,0.89153707346592
"ATG",2030,"P",20,1.71168366597395
"ATG",2030,"Rubella",17,1.29235647252702
"ATG",2030,"T",20,0.192081281501041
"AUS",2019,"D",20,1.30394800432414
"AUS",2019,"HepB",3,2639.23218841795
"AUS",2019,"Hib",5,39.4314624948612
"AUS",2019,"Measles",8,903.929436086533
"AUS",2019,"Measles",9,136.530969703684
"AUS",2019,"P",20,53.5669615392264
"AUS",2019,"PCV",13,47.2056153626166
"AUS",2019,"Rota",15,10.439550713606
"AUS",2019,"Rubella",17,181.164874399186
"AUS",2019,"T",20,8.70296706389111
"AUS",2020,"D",20,1.32583207324434
"AUS",2020,"HPV",2,1232.99337153891
"AUS",2020,"HepB",3,2683.52623919009
"AUS",2020,"Hib",5,40.0932379951116
"AUS",2020,"Measles",8,919.100021119617
"AUS",2020,"Measles",9,138.822359499005
"AUS",2020,"P",20,54.4659721395594
"AUS",2020,"PCV",13,47.9978639312638
"AUS",2020,"Rota",15,10.614756969189
"AUS",2020,"Rubella",17,184.205351921391
"AUS",2020,"T",20,8.84902835652309
"AUS",2021,"D",20,1.2803342075813
"AUS",2021,"HPV",2,1240.22659567
"AUS",2021,"HepB",3,2591.4371135777
"AUS",2021,"Hib",5,38.7173799259713
"AUS",2021,"Measles",8,887.559760376433
"AUS",2021,"Measles",9,134.058467305586
"AUS",2021,"P",20,52.5968926885329
"AUS",2021,"PCV",13,46.3507470683311
"AUS",2021,"Rota",15,10.250496067393
"AUS",2021,"Rubella",17,177.884076003224
"AUS",2021,"T",20,8.54536101317065
"AUS",2022,"D",20,1.29098887041402
"AUS",2022,"HPV",2,1249.87089451147
"AUS",2022,"HepB",3,2613.00248965988
"AUS",2022,"Hib",5,39.03957754159
"AUS",2022,"Measles",8,896.307030437282
"AUS",2022,"Measles",9,135.379669178199
"AUS",2022,"P",20,53.0345925908919
"AUS",2022,"PCV",13,46.6763073334654
"AUS",2022,"Rota",15,10.3890293827997
"AUS",2022,"Rubella",17,179.637197451254
"AUS",2022,"T",20,8.61647364910594
"AUS",2023,"D",20,1.3017594619907
"AUS",2023,"HPV",2,1257.7088254831
"AUS",2023,"HepB",3,2634.80250920301
"AUS",2023,"Hib",5,39.3652808490801
"AUS",2023,"Measles",8,905.070851397118
"AUS",2023,"Measles",9,136.703370925469
"AUS",2023,"P",20,53.4770549151791
"AUS",2023,"PCV",13,47.006696482915
"AUS",2023,"Rota",15,10.5246056552593
"AUS",2023,"Rubella",17,181.393636018317
"AUS",2023,"T",20,8.68836003064849
"AUS",2024,"D",20,1.30975287599142
"AUS",2024,"HPV",2,1259.08492117793
"AUS",2024,"HepB",3,2650.98143309881
"AUS",2024,"Hib",5,39.6070021472682
"AUS",2024,"Measles",8,911.839953641991
"AUS",2024,"Measles",9,137.725787119278
"AUS",2024,"P",20,53.8054291286627
"AUS",2024,"PCV",13,47.2375483072829
"AUS",2024,"Rota",15,10.6340153739442
"AUS",2024,"Rubella",17,182.750294523982
"AUS",2024,"T",20,8.74171063860646
"AUS",2025,"D",20,1.31722526705988
"AUS",2025,"HPV",2,1269.81846759754
"AUS",2025,"HepB",3,2666.10579002633
"AUS",2025,"Hib",5,39.8329676820793
"AUS",2025,"Measles",8,918.182250821192
"AUS",2025,"Measles",9,138.683737982981
"AUS",2025,"P",20,54.1123994094123
"AUS",2025,"PCV",13,47.4504865285453
"AUS",2025,"Rota",15,10.7356367019164
"AUS",2025,"Rubella",17,184.021413071517
"AUS",2025,"T",20,8.79158377245971
"AUS",2026,"D",20,1.32315360365229
"AUS",2026,"HPV",2,1268.69820941218
"AUS",2026,"HepB",3,2678.10493163826
"AUS",2026,"Hib",5,40.012240920909
"AUS",2026,"Measles",8,923.385373644597
"AUS",2026,"Measles",9,139.469626102348
"AUS",2026,"P",20,54.3559390115931
"AUS",2026,"PCV",13,47.6087493177206
"AUS",2026,"Rota",15,10.8213150302037
"AUS",2026,"Rubella",17,185.064219130435
"AUS",2026,"T",20,8.83115139167179
"AUS",2027,"D",20,1.32704773860048
"AUS",2027,"HPV",2,1261.59678036172
"AUS",2027,"HepB",3,2685.98678449374
"AUS",2027,"Hib",5,40.1299997852579
"AUS",2027,"Measles",8,927.106192333343
"AUS",2027,"Measles",9,140.031624598453
"AUS",2027,"P",20,54.5159123972696
"AUS",2027,"PCV",13,47.6948903830887
"AUS",2027,"Rota",15,10.8871529159486
"AUS",2027,"Rubella",17,185.8099428822
"AUS",2027,"T",20,8.85714209688702
"AUS",2028,"D",20,1.33215575125481
"AUS",2028,"HPV",2,1276.8927623667
"AUS",2028,"HepB",3,2696.32556439252
"AUS",2028,"Hib",5,40.284466381115
"AUS",2028,"Measles",8,931.614789552148
"AUS",2028,"Measles",9,140.712610442826
"AUS",2028,"P",20,54.7257526029289
"AUS",2028,"PCV",13,47.8257375709895
"AUS",2028,"Rota",15,10.9599678543372
"AUS",2028,"Rubella",17,186.713552628993
"AUS",2028,"T",20,8.89123461111701
"AUS",2029,"D",20,1.33337434460019
"AUS",2029,"HPV",2,1262.20148720226
"AUS",2029,"HepB",3,2698.79203603944
"AUS",2029,"Hib",5,40.3213167138241
"AUS",2029,"Measles",8,933.344393935836
"AUS",2029,"Measles",9,140.973852697234
"AUS",2029,"P",20,54.7758131441832
"AUS",2029,"PCV",13,47.818104818362
"AUS",2029,"Rota",15,10.9979757897548
"AUS",2029,"Rubella",17,187.060198670622
"AUS",2029,"T",20,8.89936789381995
"AUS",2030,"D",20,1.32905709392732
"AUS",2030,"HPV",2,1226.65557869092
"AUS",2030,"HepB",3,2690.0537835144
"AUS",2030,"Hib",5,40.1907628056748
"AUS",2030,"Measles",8,931.137129753477
"AUS",2030,"Measles",9,140.640463931276
"AUS",2030,"P",20,54.5984579122401
"AUS",2030,"PCV",13,47.6134224315742
"AUS",2030,"Rota",15,10.9875521701209
"AUS",2030,"Rubella",17,186.617820402586
"AUS",2030,"T",20,8.87055317859517
"AUT",2019,"D",20,0.400654124774286
"AUT",2019,"HepB",3,580.985668415844
"AUT",2019,"Hib",5,8.9331349955104
"AUT",2019,"Measles",8,202.636522090426
"AUT",2019,"Measles",9,29.6423506431969
"AUT",2019,"P",20,15.0997886993106
"AUT",2019,"Rota",15,1.84861676903751
"AUT",2019,"Rubella",17,48.4839181821088
"AUT",2019,"T",20,2.36861117624245
"AUT",2020,"D",20,0.396865793321886
"AUT",2020,"HepB",3,575.492236188499
"AUT",2020,"Hib",5,8.8486689331902
"AUT",2020,"Measles",8,200.720519577105
"AUT",2020,"Measles",9,29.3620713640856
"AUT",2020,"P",20,14.9570146682522
"AUT",2020,"Rota",15,1.83113742060069
"AUT",2020,"Rubella",17,48.0254849829289
"AUT",2020,"T",20,2.34621509028546
"AUT",2021,"D",20,0.397208456468334
"AUT",2021,"HepB",3,575.989129555796
"AUT",2021,"Hib",5,8.85630907953072
"AUT",2021,"Measles",8,200.893826337104
"AUT",2021,"Measles",9,29.3874232586786
"AUT",2021,"P",20,14.9699289022173
"AUT",2021,"Rota",15,1.83271846719297
"AUT",2021,"Rubella",17,48.0669513024527
"AUT",2021,"T",20,2.34824086690468
"AUT",2022,"D",20,0.407337804596779
"AUT",2022,"HepB",3,590.677624517222
"AUT",2022,"Hib",5,9.0821568336226
"AUT",2022,"Measles",8,204.030197285418
"AUT",2022,"Measles",9,30.0789871151191
"AUT",2022,"P",20,15.3516821575655
"AUT",2022,"Rota",15,2.04024773838998
"AUT",2022,"Rubella",17,48.8173765016127
"AUT",2022,"T",20,2.40812415700834
"AUT",2023,"D",20,0.409933810897687
"AUT",2023,"HepB",3,594.442074606921
"AUT",2023,"Hib",5,9.14003836609971
"AUT",2023,"Measles",8,203.476578468755
"AUT",2023,"Measles",9,30.2183828983511
